4047298109961251200 280.46871 -29.86475  15  12  12    0.52292  16.057 16.568 15.701  0.300 99.999  1.308 99.999   0.131  0.107  1.303  0.175    1.302  1.091 RRAB            a,d
4129327552905180672 255.42847 -18.90003  16  15  14    0.52425  15.381 15.740 14.852  0.366 99.999  1.907 99.999   0.099  0.069  1.234  0.000    0.000  0.936 RRAB            a
5265931622060872704  91.44158 -73.00839  22  19  19    0.53113  17.773 18.065 17.329  0.152 99.999  2.417 99.999   0.044  0.141  1.234  0.354    1.364  1.114 DCEP_MULTI      
2000302716575369344 338.06707  50.58814  42  35  37    0.53190  17.019 16.949 16.873  0.035 99.999  2.684 99.999   0.107  0.074  1.279  0.000    0.000  0.979 OTHER           
6743391300911829120 287.12054 -35.59478  14  13  12    0.53246  15.275 15.490 14.876  0.461 99.999  2.939 99.999   0.081  0.059  1.215  0.000    0.000  0.901 RRAB            a
2422853521974230400   0.07391 -10.22146  37  33  32    1.14678  14.997 15.185 14.752  0.478  0.293  4.104  1.942   0.170  0.054  1.208  0.121    2.049  1.117 ACEP_F          f,g
4076266530535593472 278.27030 -25.19627  14  12  12    0.53491  15.362 15.700 14.790  0.329 99.999  2.777 99.999   0.270  0.057  1.275  0.000    0.000  0.958 RRAB            a
6710614339593008384 284.75126 -46.42475  15  14  15    0.53518  16.065 16.293 15.631  0.256 99.999  3.160 99.999   0.046  0.071  1.179  0.204    1.956  1.165 RRAB            a
1777139991141078912 335.26682  18.86397  17  13  15    0.54218  17.644 17.933 17.410  0.427 99.999  4.199 99.999  -0.115  0.150  1.231  0.179    0.347  1.093 RRAB            a
4112477232327418752 257.05179 -25.00141  20  17  16    0.54253  17.296 17.754 16.623  0.504 99.999  3.548 99.999  -0.030  0.107  1.312  0.000    0.000  0.949 RRAB            a
6707688680899598336 274.48233 -46.67634  16  13  13    0.54270  14.877 15.014 14.570  0.596  0.305  3.406  1.722   0.121  0.046  1.194  0.057    0.354  1.039 RRAB            a
6172871347369127040 212.15477 -30.39297  13  12  12    0.54619  16.532 16.783 16.164  0.267 99.999  3.179 99.999   0.020  0.097  1.328  0.295    2.406  1.164 RRAB            a,f,h
4478405971998198784 275.66863   8.28931  16  16  16    1.20870  15.591 15.950 15.112  0.218  0.126  4.898  3.124   0.128  0.049  1.227  0.000    0.000  0.998 ACEP_F          d
4652801401061740800  72.89387 -73.52919  23  18  16    0.54856  17.879 18.198 17.424  0.171 99.999  2.498 99.999   0.110  0.107  1.188  0.000    0.000  1.076 DCEP_1O         
1746868172580228224 320.55433  12.56392  14  13  13    0.55165  14.853 15.139 14.647  0.451 99.999  3.131 99.999   0.045  0.053  1.214  0.000    0.000  1.028 RRAB            a
2613721658154144768 330.29415 -11.40036  14  13  13    0.56078  15.795 16.004 15.412 99.999 99.999 99.999 99.999   0.026  0.075  1.228  0.145    1.122  1.093 RRAB            a
4075553570245477888 283.00443 -23.42560  19  18  17    0.56163  16.017 16.532 15.423  0.385 99.999  3.887 99.999   0.208  0.065  1.249  0.000    0.000  0.954 RRAB            a
6719922255280692992 272.40988 -45.34391  17  12  13    0.56331  16.481 16.719 16.018  0.248 99.999  2.421 99.999   0.164  0.078  1.287  0.000    0.000  1.079 OTHER           
4087068064011302784 287.43343 -18.77139  18  15  16    0.56602  13.769 14.006 13.351 99.999 99.999 99.999 99.999   0.217  0.028  1.189  0.000    0.000  0.986 RRAB            a
4499105274811605120 267.37184  12.23172  17  16  17    0.56923  13.908 14.134 13.522 99.999 99.999 99.999 99.999   0.110  0.029  1.212  0.043    0.342  1.194 RRAB            a
6133826693035085696 191.34070 -42.40840  20  18  19    0.56976  15.155 15.430 14.763  0.347 99.999  3.637 99.999   0.131  0.043  1.223  0.000    0.000  1.082 RRAB            a
4040597479946827648 267.71827 -36.03897  16  12  13    0.57107  16.626 17.076 15.764  0.421 99.999  1.878 99.999  -0.039  0.104  1.369  0.384    4.361  1.315 RRAB            a,f,h
1745972070608234112 322.53858  12.22640  16  14  13    0.57497  15.838 16.122 15.434  0.400  0.174  2.946  6.245   0.264  0.066  1.267  0.197    2.144  1.221 RRAB            a,f,h
3882069038746341760 151.85776  13.94952  14  12  12    0.57681  13.388 13.442 13.212  0.251 99.999  3.633 99.999   0.096  0.048  1.182  0.051    0.472  0.986 RRAB            a
  99384413653590400  32.78633  20.44993  16  13  12    0.57992  13.489 13.819 12.980 99.999 99.999 99.999 99.999   0.234  0.022  1.221  0.000    0.000  0.923 RRAB            a
2564983026409349120  23.54838   5.89478  16  13  13    0.58302  17.137 17.438 16.824  0.372 99.999  3.373 99.999  -0.177  0.122  1.198  0.216    0.879  1.063 RRAB            a
4076030101140747648 278.95735 -25.49499  16  15  15    0.58442  16.027 16.568 15.310  0.448 99.999  3.606 99.999   0.118  0.063  1.310  0.000    0.000  1.034 RRAB            a
6759012406208927232 288.36545 -29.92083  17  15  15    0.58725  13.722 14.016 13.265 99.999 99.999 99.999 99.999   0.187  0.030  1.212  0.000    0.000  1.151 RRAB            a
6743628726704460288 290.26043 -34.87260  15  16  14    0.58995  15.609 15.736 14.996  0.299 99.999  4.507 99.999   0.064  0.050  1.227  0.107    0.843  1.148 RRAB            a
2572634527826961792  26.06467  10.23069  14  13  13    0.59050  15.704 15.912 15.410 99.999 99.999 99.999 99.999   0.024  0.062  1.217  0.000    0.000  0.933 RRAB            a
6647271719531588864 295.14256 -48.74847  18  14  15    0.59207  16.514 16.826 16.190  0.443  0.249  2.969  0.703  -0.066  0.083  1.229  0.147    0.833  1.064 RRAB            a
6725613881551002112 273.34254 -40.96464  17  15  14    0.59434  14.608 14.883 14.187  0.265 99.999  3.956 99.999   0.159  0.032  1.212  0.000    0.000  0.974 RRAB            a
6761093468179213056 283.15330 -30.51984  15  13  13    0.59467  18.025 18.262 17.501  0.349 99.999  0.918 99.999   0.064  0.170  1.282  0.216    0.333  1.047 RRAB            a,e
2584941808153393408  17.09728  13.63915  15  12  13    0.59878  14.650 14.863 14.269  0.247 99.999  3.802 99.999   0.151  0.054  1.180  0.000    0.000  1.024 RRAB            a
4100580340364879488 284.23764 -16.46944  16  15  15    0.59993  15.177 15.707 14.645  0.321 99.999  3.847 99.999   0.107  0.045  1.278  0.000    0.000  1.003 RRAB            a
4073445733415198464 281.00112 -25.36607  17  16  14    0.60092  16.333 16.707 15.706  0.258 99.999  4.281 99.999   0.007  0.073  1.261  0.180    1.235  1.107 RRAB            a
6007797474808044800 230.70618 -35.79255  17  13  16    0.60197  15.721 15.881 15.236  0.355 99.999  3.492 99.999   0.043  0.113  1.227  0.000    0.000  1.081 RRAB            a
 334908944015248896  37.36024  39.52898  14  12  13    0.60220  15.880 16.295 15.534  0.387  0.275  3.026  0.892   0.139  0.073  1.277  0.000    0.000  0.953 RRAB            a
1361898159212555904 262.18341  46.27117  28  22  22    0.60289  18.174 18.418 17.755  0.368 99.999  5.481 99.999   0.056  0.121  1.206  0.209    0.370  1.050 RRAB            a
4178364985531702784 269.48710  -2.76190  14  13  13    0.60389  16.422 17.063 15.658  0.204 99.999  4.592 99.999   0.118  0.103  1.303  0.275    2.396  1.143 RRAB            a,f,h
6096455220523450112 215.09568 -44.53306  15  15  15    0.60710  11.810 12.098 11.372 99.999 99.999 99.999 99.999   0.540  0.082  1.229  0.000    0.000  0.880 RRAB            a
2570323560543900032  32.38202  10.16506  15  12  14    0.60820  17.644 17.880 17.162 99.999 99.999 99.999 99.999  -0.035  0.193  1.266  0.076    0.071  1.027 RRAB            a
6709801220687185536 279.16036 -44.89925  15  12  12    0.60879  14.803 15.099 14.417  0.610 99.999  3.850 99.999   0.110  0.035  1.249  0.000    0.000  1.037 RRAB            a
2755668678019315200   5.69274  12.42635  21  20  19    0.61045  17.010 17.211 16.559  0.246 99.999  2.765 99.999   0.047  0.124  1.261  0.000    0.000  0.985 RRAB            a
2710315373857215616 336.74780   7.58342  14  13  12    0.61105  13.886 14.202 13.466 99.999 99.999 99.999 99.999   0.227  0.034  1.230  0.000    0.000  1.049 RRAB            a
3618283726658466688 206.36177  -8.26423  14  13  13    0.61630  16.724 16.944 16.281  0.401 99.999  3.870 99.999  -0.073  0.095  1.220  0.000    0.000  0.933 RRAB            a
6760404417989925376 283.88202 -30.85597  15  14  13    0.61635  17.945 18.134 17.436 99.999 99.999 99.999 99.999   0.108  0.305  1.335  0.537    2.083  1.139 RRAB            a,f,h
6600751897953856768 339.39821 -33.14130  13  12  14    0.61940  17.236 17.488 16.840  0.344 99.999  3.254 99.999   0.150  0.144  1.215  0.000    0.000  1.102 RRAB            a
6761387793719660800 281.59735 -30.12362  15  13  13    0.62474  18.137 18.427 17.624  0.236 99.999  3.163 99.999   0.071  0.249  1.232  0.424    0.995  1.094 RRAB            a
4649684869708905600  78.33946 -73.18860  25  23  21    0.62515  17.599 17.851 17.143  0.216 99.999  2.576 99.999  -0.009  0.085  1.217  0.000    0.000  0.940 DCEP_1O         
2408425936552330880 350.12811 -14.79922  14  12  12    0.62696  12.572 12.796 12.222 99.999 99.999 99.999 99.999   0.291  0.050  1.192  0.000    0.000  1.262 RRAB            a
4102332175955773568 284.20214 -13.62258  18  16  18    0.63200  16.261 16.817 15.518  0.160 99.999  4.218 99.999   0.180  0.062  1.288  0.176    1.326  1.122 RRAB            a
1745972169389653760 322.54674  12.23887  14  12  13    0.63267  15.711 15.999 15.267  0.419 99.999  3.691 99.999  -0.098  0.054  1.266  0.115    0.876  1.137 RRAB            a
3787613877455692928 165.78397  -6.51434  19  20  19    0.63319  14.814 14.951 14.435 99.999 99.999 99.999 99.999   0.114  0.048  1.218  0.142    2.658  1.150 RRAB            a,f,h
2640440860156386944 354.15597  -2.21246  23  21  17    0.64504  13.046 13.199 12.664 99.999 99.999 99.999 99.999   0.193  0.042  1.212  0.104    3.128  1.293 RRAB            a,f,h
5834368688367510400 236.68757 -58.04836  42  23  25    0.64638  16.366 16.880 15.598  0.152 99.999  2.780 99.999   0.539  0.059  1.335  0.000    0.000  1.054 OTHER           
6061712233648349056 193.94152 -55.57616 117 114 109    0.64894  17.097 17.451 16.555  0.223 99.999  2.577 99.999  -0.002  0.097  1.238  0.000    0.000  1.004 DCEP_MULTI    N 
2688646164337625216 323.29728   2.25992  14  14  14    0.65411  16.384 16.531 16.031 99.999 99.999 99.999 99.999   0.207  0.081  1.206  0.000    0.000  0.951 RRAB            a
2678701734498867200 334.47084  -0.09314  14  14  12    0.65564  14.182 14.296 13.787  0.607 99.999  5.187 99.999   0.145  0.049  1.208  0.077    0.835  1.146 RRAB            a
6760603949304010112 285.33910 -30.13712  15  12  14    0.65651  13.844 14.121 13.406 99.999 99.999 99.999 99.999   0.210  0.028  1.227  0.000    0.000  1.095 RRAB            a
4038180070547113856 274.17024 -35.77060  16  12  13    0.65774  15.660 16.020 15.095  0.361 99.999  5.357 99.999   0.018  0.060  1.259  0.076    0.443  1.104 RRAB            a
6683417614538232320 295.55335 -47.52804  22  22  21    0.65810  15.485 15.664 15.101  0.304 99.999  4.848 99.999   0.002  0.049  1.241  0.000    0.000  1.017 RRAB            a
6104561198198973184 216.27809 -39.71771  15  15  15    0.66389  15.363 15.571 14.988 99.999 99.999 99.999 99.999   0.221  0.090  1.224  0.167    1.868  1.176 RRAB            a
2684997709878560512 321.29599  -2.76307  18  16  15    0.66391  16.991 17.191 16.571  0.466 99.999  5.363 99.999  -0.044  0.115  1.218  0.285    1.724  1.106 RRAB            a
4757521942202075904  84.00743 -62.92647  23  18  20    0.66840  17.225 17.488 16.814  0.196  0.168  2.947  0.471   0.011  0.085  1.203  0.000    0.000  1.025 DCEP_1O         
4263294562218097920 290.79935  -0.70263  20  17  15    0.67556  13.852 14.309 13.240  0.251 99.999  1.643 99.999   0.277  0.028  1.229  0.000    0.000  0.932 RRAB            a
4648894973678313600  78.74744 -76.16060  30  27  26    0.68428  17.576 17.851 17.127  0.147  0.121  2.928  0.643   0.096  0.079  1.214  0.000    0.000  0.994 DCEP_1O         
5956362046015245056 267.88431 -43.03744  14  14  15    0.68892  13.302 13.666 12.757 99.999 99.999 99.999 99.999   0.255  0.047  1.250  0.000    0.000  1.324 RRAB            a
 426097765508018560  13.85755  59.72753  44  40  40    0.69910  13.668 14.183 12.988  0.183  0.110  3.153  0.739   0.112  0.023  1.256  0.000    0.000  0.999 DCEP_1O       N 
4690730875719654656  18.07817 -70.89657  28  25  24    0.69982  16.793 16.931 16.505  0.116 99.999  2.701 99.999   0.004  0.066  1.201  0.303    3.233  1.121 DCEP_2O         f,g
5255955821811454592 150.19748 -61.57770  29  24  27    0.70107  14.736 15.092 14.049  0.152  0.181  2.779  0.917   0.159  0.023  1.331  0.000    0.000  1.042 DCEP_1O         e
5923970188609330304 258.85712 -53.56237  25  23  24    0.70516  13.520 13.923 12.967 99.999 99.999 99.999 99.999   0.238  0.023  1.227  0.000    0.000  1.054 RRAB            a
5565530879721492352 106.46223 -38.48553  30  18  16    0.70838  17.415 17.556 16.836  0.288  0.359  3.156  2.136  -0.125  0.082  1.238  0.169    0.580  1.045 CEP           N c,g,i
4071594911751759872 280.72338 -28.62898  14  14  14    0.39195  16.182 16.400 15.775  0.186 99.999  2.439 99.999  -0.096  0.089  1.217  0.091    0.355  1.044 RRC             a
6310721170295782144 221.26436 -14.98347  14  14  14    0.71998  17.026 17.248 16.543  0.287 99.999  3.272 99.999   0.083  0.131  1.258  0.000    0.000  1.004 RRAB            a
6380124062227694208 357.83150 -72.69153  29  25  21    0.72213  17.862 18.068 17.440  0.157  0.145  3.130  0.508  -0.013  0.109  1.242  0.114    0.145  1.017 DCEP_1O         
 348184413049730048  24.30011  42.57749  18  13  14    0.73287  17.291 17.611 16.848  0.370  0.282  2.704  1.054   0.023  0.142  1.235  0.000    0.000  0.988 RRAB            a
  69969728833405184  56.64823  25.60661  15  14  14    0.73483  15.686 16.012 15.137  0.431 99.999  5.016 99.999   0.015  0.100  1.240  0.000    0.000  1.014 RRAB            a
6414567573936177408 271.93860 -75.42282  32  30  27    0.74059  16.269 16.575 15.803  0.188  0.242  3.021  0.575   0.137  0.053  1.232  0.073    0.304  1.049 RRAB            a
6317916035087040512 232.37072  -8.76710  17  12  14    0.75443  17.479 17.890 17.015  0.760 99.999  3.956 99.999   0.097  0.183  1.208  0.279    0.925  1.091 RRAB            a
1693501722163309312 226.50832  67.47462  31  19  22    0.76367  18.868 19.111 18.457  0.265  0.269  3.124  1.073   0.064  0.176  1.234  0.000    0.000  1.012 OTHER           
3442172745919329664  82.35887  27.00089  14  14  13    3.34920  11.568 12.214 10.783 99.999 99.999 99.999 99.999   0.264  0.065  1.374  0.000    0.000  0.914 DCEP_F          a
3830315026427160064 154.75121  -2.22486  16  16  13    0.77716  13.092 13.216 12.665 99.999 99.999 99.999 99.999   0.197  0.034  1.234  0.000    0.000  1.103 RRAB            a
 456215755510110208  32.39808  54.39660  18  15  16    0.77844  18.344 19.352 17.358  0.243 99.999  2.513 99.999   0.290  0.232  1.386  0.000    0.000  0.918 OTHER           
6897755139944897024 320.95353  -7.53483  15  13  13    0.79746  12.452 12.714 12.022 99.999 99.999 99.999 99.999   0.411  0.049  1.219  0.000    0.000  1.139 RRAB            a
6836508627130440064 326.77736 -18.94681  16  16  14    0.80008  12.500 12.720 12.088 99.999 99.999 99.999 99.999   0.319  0.046  1.210  0.000    0.000  1.181 RRAB            a
6498717390695909376 351.00500 -57.04665  40  37  37    0.80612  13.824 13.971 13.465  0.253  0.448  3.118  0.444   0.107  0.021  1.214  0.059    1.170  1.139 ACEP_F          
6110608443435697536 209.18442 -41.59860  18  20  19    0.81305  15.615 15.854 15.206  0.267 99.999  3.944 99.999   0.145  0.041  1.214  0.000    0.000  0.905 RRAB            a
4648520761770393088  85.76598 -75.18605  31  24  25    0.81359  17.250 17.540 16.796  0.170 99.999  3.404 99.999  -0.014  0.064  1.216  0.000    0.000  0.972 DCEP_1O       N c,g
2006888825592397440 339.22478  56.90582  33  32  31    0.82063   8.627  8.915  8.181  0.249 99.999  0.938 99.999   0.301  0.034  1.240  0.000    0.000  0.838 OTHER           
6289382918071528960 210.92062 -21.31741  13  12  12    0.82576  14.048 14.433 13.442  0.407 99.999  1.497 99.999   0.140  0.036  1.233  0.000    0.000  1.182 RRAB            a
6517084938596655744 336.86332 -49.64311  33  26  27    0.82642  14.972 15.254 14.686  0.285 99.999  3.455 99.999  -0.033  0.044  1.227  0.000    0.000  1.096 RRAB            
4065566018985121664 274.15981 -23.98300  17  12  12    0.83630  15.092 15.669 14.280  0.119 99.999  4.721 99.999   0.275  0.041  1.296  0.000    0.000  0.990 RRAB            a
4652889258915055488  72.48404 -73.00018  26  24  21    0.95488  17.242 17.539 16.765  0.203  0.102  3.654  0.916   0.149  0.077  1.243  0.000    0.000  0.921 DCEP_1O         
4044981924341043584 278.28412 -32.84722  17  14  14    0.51986  15.885 16.129 15.416  0.296 99.999  2.820 99.999   0.033  0.052  1.264  0.120    0.805  1.086 RRAB            a
6747245364042812544 298.83610 -33.17826  24  23  22    0.99334  16.195 16.525 15.811  0.229 99.999  3.719 99.999   0.001  0.082  1.261  0.000    0.000  0.944 ---             NC:c,e,i
4704080802304630784  12.82014 -68.98430  32  25  24    0.99469  18.244 18.451 17.791  0.270 99.999  3.609 99.999  -0.105  0.127  1.258  0.086    0.061  1.031 DCEP_F        N c,g
2976160827140900096  73.77906 -19.18685  38  32  34    1.00144  15.489 15.733 15.058  0.367  0.300  4.018  1.862   0.010  0.033  1.235  0.058    0.434  1.069 ACEP_F        N 
4312135860839059072 283.94833  11.34281  16  16  16    1.00166  17.316 17.988 16.519  0.239 99.999  4.043 99.999   0.014  0.114  1.306  0.220    0.790  1.023 ---             NC:c,e,i
5521400228203695232 123.35129 -42.27568  29  22  24    1.00189  16.049 16.935 15.150  0.424 99.999  4.035 99.999   0.038  0.044  1.342  0.000    0.000  0.948 DCEP_F        N 
4614893332502359040  71.40103 -83.98424  24  20  17    1.00389  17.958 18.222 17.382  0.323  0.163  3.805  1.592   0.133  0.124  1.375  0.000    0.000  0.973 ACEP_F          c,d,g
4708238463790545920   5.67645 -65.43387  32  29  32    1.00409  18.564 18.827 18.183  0.417  0.399  3.957  1.987  -0.046  0.151  1.208  0.000    0.000  1.023 ACEP_F          
5404319076105537280 168.74020 -30.05614  37  33  32    1.00435  16.974 17.275 16.625  0.436  0.283  3.706  1.418   0.035  0.080  1.210  0.000    0.000  1.006 RRAB            a
5399618148500891264 170.58838 -34.28360  55  54  55    1.00669  14.871 15.112 14.468  0.437  0.323  3.965  1.652   0.054  0.033  1.213  0.000    0.000  1.109 ACEP_F          
5876217269099607424 228.30433 -61.01496  40  17  19    1.00690  16.509 17.177 15.570  0.330 99.999  4.539 99.999   0.080  0.061  1.399  0.167    1.513  1.082 ACEP_F        N 
6704675469269150976 281.75811 -47.35349  16  16  17    1.00732  14.877 15.234 14.558  0.233 99.999  4.113 99.999   0.073  0.033  1.216  0.000    0.000  1.149 BLHER           
2195343499374100224 309.04947  62.32760  45  37  36    1.00861  18.983 19.425 18.286  0.123 99.999  4.084 99.999   0.070  0.196  1.321  0.000    0.000  0.986 OTHER           
6786226555939312256 321.90257 -29.83994  24  24  24    1.00951  14.253 14.499 13.819  0.281  0.250  3.922  1.662   0.140  0.060  1.239  0.000    0.000  1.115 BLHER         N 
6636621197069927424 283.17300 -58.68332  47  41  44    1.00995  15.038 15.344 14.548  0.281  0.169  3.947  1.473   0.071  0.035  1.217  0.000    0.000  1.074 BLHER           
5542032357742851712 125.44982 -37.46816  27  28  27    1.01087  16.297 17.083 15.379  0.165 99.999  4.462 99.999   0.007  0.049  1.340  0.000    0.000  0.977 DCEP_1O       N e
5502483847893261568 100.27596 -50.88845  24  22  20    1.01100  18.622 18.754 18.200  0.216 99.999  4.411 99.999   0.094  0.153  1.245  0.000    0.000  0.957 ACEP_1O         g
1423905186179825536 249.03064  51.41912  23  17  17    1.01220  14.818 15.074 14.391  0.333 99.999  5.128 99.999   0.080  0.026  1.223  0.000    0.000  0.978 BLHER           
4038015379997952512 272.99766 -36.11122  18  15  15    1.01495  11.798 12.838 10.855 99.999 99.999 99.999 99.999   0.157  0.043  1.388  0.000    0.000  0.999 OTHER           
5863775023734439552 201.97391 -65.83820  31  32  32    1.01598  16.479 17.194 15.556  0.363  0.217  4.808  2.893   0.117  0.054  1.354  0.000    0.000  1.125 BLHER         N 
5803939841399454592 265.05280 -71.48701  37  34  34    1.01619  12.978 13.217 12.706  0.498  0.312  4.008  1.724   0.104  0.019  1.221  0.000    0.000  0.984 ACEP_F          
2026857124982231296 298.26073  26.06881  44  41  37    1.01765  15.168 16.277 14.094  0.346  0.260  4.861  3.138   0.253  0.034  1.405  0.141    3.152  1.069 BLHER         N f,g
4652312599416423040  68.88711 -74.56297  26  23  21    1.01787  17.026 17.301 16.592  0.227  0.069  3.978  1.498   0.015  0.068  1.218  0.000    0.000  1.018 DCEP_1O         
4594729766718946304 265.52038  27.75574  38  38  36    1.01977  16.826 16.982 16.469  0.349  0.355  3.860  1.642  -0.073  0.056  1.273  0.120    0.560  1.018 ACEP_F          
4649732762885142272  77.24295 -73.85941  22  20  19    1.02268  17.061 17.348 16.578  0.234  0.067  4.153  1.990  -0.066  0.075  1.230  0.000    0.000  0.942 DCEP_1O         
4907074387075255424  10.41778 -58.49696  33  28  29    1.02413  18.674 18.802 18.193  0.528  0.372  3.357  1.488  -0.074  0.164  1.319  0.000    0.000  1.011 ACEP_F        N c,g
5844822466883453056 198.43814 -68.88641  31  27  27    1.02558  14.565 15.010 14.002  0.483  0.332  4.120  1.991   0.056  0.026  1.240  0.000    0.000  1.078 ACEP_F          
4649192288497291776  74.68888 -75.02805  23  21  20    1.02702  16.837 17.105 16.424  0.263 99.999  3.931 99.999   0.006  0.069  1.206  0.187    1.046  1.067 DCEP_MULTI      
5446743972782689920 155.78336 -34.13847  31  27  28    1.03197  15.042 15.312 14.590  0.398  0.287  4.034  2.038   0.040  0.034  1.231  0.053    0.402  1.164 ACEP_F        N 
5265845860154530304  91.98780 -73.47132  24  21  23    1.03341  17.925 18.228 17.523  0.352  0.250  3.990  1.300   0.024  0.128  1.260  0.000    0.000  0.920 ACEP_F          
5280412430713809024  99.91805 -67.19504  72  66  67    1.03716  17.268 17.436 16.949  0.092  0.071  3.685  6.098   0.028  0.076  1.199  0.090    0.175  1.047 ACEP_1O         
6379351625245757568 359.99997 -75.19496  26  23  20    1.03777  17.682 17.985 17.363  0.374  0.116  4.071  1.831  -0.159  0.141  1.219  0.000    0.000  1.028 DCEP_F          
4246675031618783104 306.20084   6.03437  33  29  31    1.03943  15.852 16.163 15.470  0.359  0.263  3.991  1.738  -0.161  0.071  1.231  0.000    0.000  0.997 ACEP_F          
5978491160724704000 255.59581 -33.31773  29  26  25    1.03976  16.266 16.679 15.470  0.160 99.999  4.498 99.999   0.020  0.075  1.396  0.000    0.000  0.983 ACEP_1O       N 
4703273275437711232   2.13345 -69.29635  33  31  28    1.03980  17.401 17.536 17.129 99.999 99.999 99.999 99.999  -0.122  0.078  1.199  0.154    0.541  1.031 ACEP_1O         
5860021737714232576 190.95445 -65.86875  37  34  34    1.03985  15.639 16.138 14.775  0.217 99.999  4.249 99.999   0.153  0.049  1.432  0.325   11.133  1.576 DCEP_1O       N e,f
2077108036182676224 295.57837  42.09575  27  26  26    1.04472  14.896 15.259 14.324  0.281 99.999  4.070 99.999   0.412  0.024  1.243  0.000    0.000  1.052 OTHER           
6899899256340129664 308.19834 -13.05143  22  17  16    1.04657  15.766 16.123 15.404  0.406  0.290  3.711  1.269   0.117  0.080  1.228  0.000    0.000  1.025 ACEP_F          g
4051686608879712640 277.11621 -27.43690  17  16  16    0.46752  15.764 16.085 15.262 99.999 99.999 99.999 99.999   0.401  0.103  1.274  0.450   10.490  1.599 RRAB            a
6762216142577779200 287.03177 -29.18970  15  12  12    0.55631  16.232 16.486 15.806  0.329 99.999  3.689 99.999  -0.144  0.115  1.127  0.128    0.651  1.055 RRAB            a
4690203483799384832  12.47494 -70.52511  30  26  27    1.05413  16.865 17.063 16.512  0.270  0.142  4.063  1.996  -0.031  0.062  1.205  0.000    0.000  0.987 DCEP_1O         
3512489435092796416 197.27323 -15.50242  17  16  16    1.05474  11.363 12.286 10.456 99.999 99.999 99.999 99.999   0.164  0.038  1.437  0.000    0.000  0.977 OTHER           
4594904554708230784 262.89822  26.70087  37  33  34    1.05522  15.416 15.671 15.017  0.409  0.328  3.960  1.648   0.055  0.027  1.235  0.000    0.000  1.033 ACEP_F          
